time,date,hour,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,gen_solar,gen_wind,gen_hydro,gen_pumped_hydro,gen_fossil,gen_nuclear,gen_other,temp_Barcelona,temp_Bilbao,temp_Madrid,temp_Seville,temp_Valencia,pressure_Barcelona,pressure_Bilbao,pressure_Madrid,pressure_Seville,pressure_Valencia,humidity_Barcelona,humidity_Bilbao,humidity_Madrid,humidity_Seville,humidity_Valencia,wind_speed_Barcelona,wind_speed_Bilbao,wind_speed_Madrid,wind_speed_Seville,wind_speed_Valencia,wind_deg_Barcelona,wind_deg_Bilbao,wind_deg_Madrid,wind_deg_Seville,wind_deg_Valencia,rain_1h_Barcelona,rain_1h_Bilbao,rain_1h_Madrid,rain_1h_Seville,rain_1h_Valencia,rain_3h_Barcelona,rain_3h_Bilbao,rain_3h_Madrid,rain_3h_Seville,rain_3h_Valencia,snow_3h_Barcelona,snow_3h_Bilbao,snow_3h_Madrid,snow_3h_Seville,snow_3h_Valencia,clouds_all_Barcelona,clouds_all_Bilbao,clouds_all_Madrid,clouds_all_Seville,clouds_all_Valencia,temp_avg
2016-04-30 21:00:00+00:00,2016-04-30,21,598.0,8864.0,25601.0,25420.0,25.0,33.01,607.0,8788.0,7489.0,81.0,4651.0,5086.0,599.0,11.189999999999998,7.32000000000005,10.79000000000002,21.700000000000045,13.840000000000032,1021.0,1030.0,1024.0,1019.0,1022.0,71,66,40,82,51,2.0,2.0,4.0,1.0,0.0,160,340,360,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,40,0,0,20,12.968000000000028
2016-04-30 22:00:00+00:00,2016-04-30,22,1.0,12030.0,25451.0,25284.0,24.28,28.59,23.0,12045.0,2976.0,1892.0,5537.0,6078.0,775.0,10.220000000000027,6.78000000000003,8.79000000000002,20.71000000000004,12.350000000000025,1021.0,1031.0,1025.0,1009.0,1023.0,81,71,43,88,51,0.0,2.0,2.0,1.0,2.0,119,338,50,290,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,40,0,0,20,11.770000000000028
2016-04-30 23:00:00+00:00,2016-04-30,23,1.0,11999.0,23340.0,23258.0,22.0,24.7,23.0,11723.0,2966.0,2626.0,5687.0,6080.0,770.0,9.710000000000036,5.7900000000000205,9.29000000000002,20.46000000000004,11.350000000000025,1021.0,1029.0,1025.0,1008.0,1023.0,81,86,52,88,31,1.0,2.0,2.0,2.0,3.0,320,290,70,280,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,0,0,11.320000000000027
2016-05-01 00:00:00+00:00,2016-05-01,0,1.0,11146.0,22065.0,21835.0,13.0,21.72,23.0,10976.0,2822.0,3074.0,5747.0,6079.0,737.0,9.480000000000018,5.600000000000023,7.420000000000016,19.230000000000015,10.420000000000016,1021.0,1030.0,1026.0,1008.0,1023.0,81,86,52,83,53,3.0,2.0,5.0,3.0,5.0,310,338,40,300,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,10.430000000000017
2016-05-01 01:00:00+00:00,2016-05-01,1,1.0,10737.0,21445.0,21179.0,12.9,21.69,23.0,10726.0,2809.0,3125.0,5460.0,6078.0,730.0,8.800000000000011,4.890000000000043,6.720000000000027,20.730000000000015,9.670000000000016,1021.0,1029.0,1026.0,1020.0,1023.0,71,86,56,82,26,2.0,1.0,4.0,1.0,7.0,320,290,50,120,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,0,0,10.162000000000024
2016-05-01 02:00:00+00:00,2016-05-01,2,1.0,9991.0,21227.0,21208.0,12.9,22.48,22.0,9613.0,2794.0,2777.0,5773.0,6079.0,725.0,8.310000000000002,4.3700000000000045,5.740000000000009,18.379999999999995,8.560000000000002,1020.0,1029.0,1026.0,1019.0,1023.0,61,93,60,93,30,5.0,3.0,3.0,1.0,4.0,330,300,60,30,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,20,0,0,0,9.072000000000003
2016-05-01 03:00:00+00:00,2016-05-01,3,1.0,9790.0,21612.0,21641.0,17.69,22.6,23.0,9982.0,2448.0,2253.0,5408.0,6079.0,722.0,7.78000000000003,3.8600000000000136,4.9500000000000455,17.55000000000001,8.650000000000034,1020.0,1029.0,1026.0,1010.0,1023.0,66,75,65,74,34,5.0,2.0,3.0,2.0,3.0,330,341,40,260,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,8.558000000000026
2016-05-01 04:00:00+00:00,2016-05-01,4,1.0,9975.0,23493.0,23465.0,23.89,21.82,23.0,10047.0,2873.0,1625.0,5745.0,6076.0,754.0,7.400000000000034,4.490000000000009,3.8100000000000014,18.430000000000007,7.75,1020.0,1030.0,1026.0,1019.0,1023.0,57,93,65,58,55,6.0,1.0,2.0,1.0,2.0,330,0,10,20,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,8.37600000000001
2016-05-01 05:00:00+00:00,2016-05-01,5,48.0,9870.0,26117.0,26278.0,32.49,22.34,24.0,9990.0,3809.0,251.0,6018.0,6079.0,773.0,6.7900000000000205,4.230000000000018,3.330000000000041,18.930000000000007,7.6299999999999955,1020.0,1030.0,1026.0,1011.0,1023.0,100,93,69,58,54,6.0,0.0,3.0,4.0,2.0,320,0,20,300,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,8.182000000000016
2016-05-01 06:00:00+00:00,2016-05-01,6,70.0,10060.0,28589.0,28864.0,41.45,23.45,24.0,10368.0,4419.0,2.0,6310.0,6080.0,786.0,8.020000000000039,4.800000000000011,4.360000000000014,19.600000000000023,7.810000000000002,1020.0,1031.0,1027.0,1020.0,1023.0,100,93,64,66,54,5.0,1.0,2.0,2.0,2.0,360,0,70,50,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,8.918000000000017
2016-05-01 07:00:00+00:00,2016-05-01,7,427.0,11012.0,30858.0,30818.0,40.72,23.24,315.0,10976.0,5281.0,0.0,6626.0,6082.0,783.0,9.600000000000025,7.960000000000036,5.850000000000023,20.44,10.58000000000004,1021.0,1031.0,1027.0,1021.0,1024.0,53,87,60,48,46,2.0,0.0,2.0,5.0,1.0,0,0,50,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,10.886000000000024
2016-05-01 08:00:00+00:00,2016-05-01,8,1024.0,11264.0,31978.0,31916.0,40.66,21.52,1255.0,11291.0,5702.0,0.0,6458.0,6080.0,792.0,11.54000000000002,9.930000000000009,8.78000000000003,22.06,13.07000000000005,1021.0,1031.0,1027.0,1021.0,1024.0,100,76,55,39,30,5.0,2.0,2.0,8.0,0.0,300,355,70,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,13.076000000000022
2016-05-01 09:00:00+00:00,2016-05-01,9,1477.0,12023.0,31995.0,31908.0,40.33,22.02,1828.0,12463.0,4876.0,0.0,6535.0,6080.0,796.0,12.910000000000023,11.760000000000048,10.77000000000004,23.06,14.400000000000034,1021.0,1032.0,1027.0,1022.0,1024.0,33,58,45,34,26,5.0,4.0,3.0,10.0,1.0,340,340,50,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,14.58000000000003
2016-05-01 10:00:00+00:00,2016-05-01,10,1993.0,13479.0,31484.0,31580.0,38.25,22.34,2249.0,13524.0,4184.0,0.0,6172.0,6077.0,791.0,16.730000000000018,13.480000000000018,12.08000000000004,24.680000000000007,16.060000000000002,1021.0,1032.0,1027.0,1022.0,1024.0,26,50,43,28,23,7.0,5.0,4.0,8.0,6.0,360,20,40,60,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,16.606000000000016
2016-05-01 11:00:00+00:00,2016-05-01,11,2138.0,13664.0,31413.0,31643.0,36.98,22.98,2271.0,13725.0,3922.0,0.0,5919.0,6079.0,788.0,16.650000000000034,14.379999999999995,11.460000000000036,25.670000000000016,17.52000000000004,1020.0,1031.0,1027.0,1022.0,1023.0,25,50,32,26,20,7.0,4.0,4.0,8.0,7.0,310,10,50,70,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,17.136000000000024
2016-05-01 12:00:00+00:00,2016-05-01,12,2159.0,14145.0,30349.0,30576.0,34.91,24.98,1984.0,14220.0,3964.0,46.0,5728.0,6078.0,793.0,17.150000000000034,14.670000000000016,13.230000000000018,26.56,18.55000000000001,1020.0,1031.0,1026.0,1021.0,1022.0,20,50,30,22,19,5.0,3.0,4.0,7.0,6.0,280,360,40,70,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,18.032000000000018
2016-05-01 13:00:00+00:00,2016-05-01,13,1663.0,14217.0,29414.0,29562.0,33.33,22.34,1660.0,14244.0,4040.0,812.0,5779.0,6081.0,793.0,17.57000000000005,15.350000000000025,14.27000000000004,26.470000000000027,18.56,1019.0,1031.0,1026.0,1021.0,1021.0,16,54,30,20,22,5.0,4.0,3.0,6.0,7.0,300,330,40,60,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,18.444000000000027
2016-05-01 14:00:00+00:00,2016-05-01,14,1070.0,14076.0,28832.0,29291.0,35.1,20.19,1026.0,14090.0,4336.0,741.0,5777.0,6080.0,791.0,18.52000000000004,15.439999999999998,15.0,27.100000000000023,18.760000000000048,1018.0,1029.0,1025.0,1020.0,1022.0,20,56,28,19,24,6.0,6.0,3.0,5.0,5.0,280,360,30,40,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,18.96400000000002
2016-05-01 15:00:00+00:00,2016-05-01,15,373.0,13792.0,28887.0,29377.0,38.0,19.43,310.0,13591.0,4963.0,667.0,6120.0,6080.0,799.0,19.650000000000038,14.100000000000025,16.160000000000025,27.090000000000032,18.5,1018.0,1031.0,1025.0,1020.0,1022.0,15,47,29,19,25,7.0,5.0,3.0,5.0,6.0,290,20,10,60,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,19.100000000000023
2016-05-01 16:00:00+00:00,2016-05-01,16,95.0,12971.0,30038.0,30406.0,42.94,18.68,65.0,12766.0,5730.0,550.0,6786.0,6083.0,805.0,19.49000000000001,13.470000000000027,16.890000000000043,26.720000000000027,18.600000000000023,1017.0,1031.0,1024.0,1019.0,1022.0,16,47,40,21,31,8.0,4.0,4.0,5.0,4.0,280,350,360,60,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,19.034000000000027
2016-05-01 17:00:00+00:00,2016-05-01,17,11.0,12589.0,29868.0,30421.0,42.92,20.67,49.0,12876.0,5162.0,551.0,6395.0,6085.0,812.0,19.010000000000048,13.210000000000036,17.920000000000016,26.370000000000005,17.920000000000016,1018.0,1031.0,1024.0,1019.0,1022.0,12,47,27,19,31,7.0,5.0,5.0,4.0,4.0,300,340,360,60,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,18.886000000000024
2016-05-01 18:00:00+00:00,2016-05-01,18,4.0,13084.0,30079.0,30300.0,38.35,23.57,46.0,13203.0,4245.0,620.0,5700.0,6088.0,814.0,17.360000000000014,11.200000000000044,16.890000000000043,26.370000000000005,17.460000000000036,1018.0,1031.0,1024.0,1019.0,1022.0,24,50,27,19,30,7.0,5.0,5.0,5.0,3.0,60,340,360,60,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,17.85600000000003
2016-05-01 19:00:00+00:00,2016-05-01,19,3.0,13452.0,30301.0,30050.0,34.42,30.06,23.0,13307.0,3769.0,697.0,5445.0,6090.0,812.0,14.670000000000016,9.710000000000036,15.550000000000011,25.74000000000001,15.0,1019.0,1032.0,1024.0,1019.0,1022.0,59,58,33,25,30,5.0,2.0,6.0,6.0,3.0,100,20,360,70,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,16.134000000000015
2016-05-01 20:00:00+00:00,2016-05-01,20,3.0,13235.0,28821.0,28663.0,32.99,28.47,23.0,13293.0,3741.0,836.0,5303.0,6091.0,786.0,13.33000000000004,8.230000000000018,13.960000000000036,23.83000000000004,13.970000000000027,1020.0,1032.0,1024.0,1020.0,1022.0,62,66,33,21,22,5.0,0.0,6.0,3.0,6.0,120,0,360,70,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,14.664000000000033
2016-05-01 21:00:00+00:00,2016-05-01,21,1.0,13307.0,26925.0,26903.0,32.0,26.74,23.0,13271.0,3871.0,822.0,5457.0,6090.0,769.0,12.300000000000011,7.470000000000027,12.920000000000016,22.56,12.970000000000027,1021.0,1032.0,1025.0,1020.0,1023.0,58,71,35,27,23,2.0,1.0,6.0,4.0,4.0,130,0,10,50,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,13.644000000000016
2016-05-01 22:00:00+00:00,2016-05-01,22,7.0,4086.0,27457.0,27410.0,37.5,31.03,20.0,4080.0,3282.0,510.0,9088.0,6096.0,941.0,10.920000000000016,6.9500000000000455,11.890000000000043,21.30000000000001,11.439999999999998,1021.0,1032.0,1025.0,1021.0,1023.0,66,76,37,31,23,2.0,1.0,7.0,4.0,3.0,240,0,10,50,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,0,0,0,12.500000000000023
2016-05-01 23:00:00+00:00,2016-05-01,23,1.0,4173.0,25523.0,25329.0,32.4,27.06,18.0,4212.0,2673.0,737.0,8302.0,6096.0,927.0,10.900000000000034,4.910000000000025,9.58000000000004,19.590000000000032,10.310000000000002,1021.0,1030.0,1026.0,1021.0,1023.0,71,90,40,33,26,1.0,1.0,2.0,3.0,2.0,340,50,40,60,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,11.058000000000026
2016-05-02 00:00:00+00:00,2016-05-02,0,0.0,4206.0,24366.0,24096.0,29.9,25.6,18.0,4269.0,2540.0,931.0,8076.0,6097.0,916.0,10.689999999999998,4.160000000000025,7.5,19.150000000000038,7.689999999999998,1021.0,1030.0,1025.0,1021.0,1023.0,71,90,45,31,26,4.0,0.0,2.0,4.0,3.0,320,76,60,60,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,9.838000000000012
2016-05-02 01:00:00+00:00,2016-05-02,1,0.0,4472.0,23823.0,23697.0,29.6,24.65,18.0,4518.0,2420.0,971.0,7655.0,6097.0,907.0,10.27000000000004,3.6000000000000227,6.460000000000036,20.21000000000004,6.629999999999996,1020.0,1029.0,1025.0,1020.0,1023.0,76,90,49,38,39,4.0,0.0,1.0,4.0,2.0,330,76,60,50,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,9.434000000000026
2016-05-02 02:00:00+00:00,2016-05-02,2,0.0,4659.0,23682.0,23566.0,29.5,24.59,18.0,4643.0,2446.0,1024.0,7606.0,6097.0,898.0,9.740000000000007,2.910000000000025,5.610000000000014,17.590000000000032,5.82000000000005,1020.0,1028.0,1024.0,1020.0,1022.0,61,88,48,47,45,4.0,0.0,2.0,3.0,0.0,320,209,60,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,8.334000000000026
2016-05-02 03:00:00+00:00,2016-05-02,3,0.0,4801.0,24403.0,24142.0,30.0,25.8,18.0,4861.0,2375.0,938.0,7845.0,6097.0,916.0,9.490000000000007,2.7100000000000364,3.82000000000005,17.49000000000001,5.28000000000003,1020.0,1029.0,1024.0,1020.0,1022.0,100,93,52,31,49,6.0,1.0,1.0,4.0,3.0,320,120,0,70,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.758000000000027
2016-05-02 04:00:00+00:00,2016-05-02,4,0.0,5021.0,26849.0,26712.0,33.54,30.27,18.0,4954.0,3011.0,450.0,9039.0,6095.0,926.0,9.060000000000002,2.7100000000000364,3.5400000000000205,17.310000000000002,6.390000000000043,1019.0,1029.0,1024.0,1019.0,1022.0,100,93,56,47,42,3.0,1.0,1.0,4.0,2.0,330,0,110,50,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,7.802000000000021
2016-05-02 05:00:00+00:00,2016-05-02,5,9.0,5059.0,31345.0,31489.0,38.27,29.1,27.0,5178.0,5446.0,125.0,10035.0,6088.0,932.0,8.25,2.430000000000007,3.660000000000025,17.600000000000023,5.939999999999998,1019.0,1029.0,1023.0,1019.0,1022.0,100,93,69,33,52,5.0,2.0,1.0,5.0,2.0,330,110,360,60,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,7.57600000000001
2016-05-02 06:00:00+00:00,2016-05-02,6,123.0,5301.0,33892.0,34151.0,39.0,35.22,91.0,5327.0,7183.0,0.0,9932.0,6087.0,926.0,9.180000000000009,3.340000000000032,1.4600000000000364,18.430000000000007,7.400000000000034,1020.0,1029.0,1023.0,1019.0,1022.0,100,86,69,65,52,5.0,1.0,2.0,4.0,3.0,340,0,10,60,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,7.962000000000023
2016-05-02 07:00:00+00:00,2016-05-02,7,740.0,5262.0,34820.0,35044.0,40.21,35.99,736.0,5202.0,7722.0,0.0,9976.0,6088.0,927.0,10.02000000000004,5.470000000000027,3.1100000000000136,19.81,12.300000000000011,1020.0,1029.0,1024.0,1019.0,1022.0,100,93,60,38,34,7.0,1.0,2.0,5.0,0.0,330,0,48,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,10.142000000000019
2016-05-02 08:00:00+00:00,2016-05-02,8,1559.0,4954.0,35222.0,35329.0,41.0,37.78,1614.0,4921.0,7733.0,0.0,10234.0,6089.0,936.0,13.590000000000032,9.33000000000004,5.610000000000014,21.44,14.990000000000007,1020.0,1029.0,1024.0,1019.0,1022.0,93,81,56,29,30,7.0,1.0,1.0,8.0,1.0,320,0,20,70,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.992000000000019
2016-05-02 09:00:00+00:00,2016-05-02,9,2223.0,4710.0,34921.0,34861.0,40.1,38.15,2378.0,4848.0,7515.0,0.0,10063.0,6087.0,925.0,16.560000000000002,12.460000000000036,8.54000000000002,23.150000000000038,17.170000000000016,1020.0,1028.0,1024.0,1020.0,1022.0,93,71,43,27,23,6.0,0.0,0.0,8.0,0.0,320,0,360,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,15.576000000000022
2016-05-02 10:00:00+00:00,2016-05-02,10,2785.0,4712.0,34454.0,34225.0,40.03,37.84,2670.0,4754.0,7243.0,0.0,9677.0,6086.0,929.0,17.83000000000004,14.340000000000032,14.720000000000027,24.78000000000003,18.910000000000025,1019.0,1028.0,1023.0,1019.0,1022.0,29,62,37,24,20,7.0,0.0,1.0,7.0,1.0,320,0,270,70,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,18.11600000000003
2016-05-02 11:00:00+00:00,2016-05-02,11,2953.0,4502.0,34044.0,34003.0,41.0,37.51,2687.0,4452.0,6857.0,0.0,10022.0,6085.0,930.0,20.77000000000004,16.640000000000043,15.25,26.05000000000001,20.110000000000014,1019.0,1027.0,1023.0,1019.0,1021.0,30,55,41,19,19,3.0,0.0,1.0,7.0,0.0,310,0,20,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,19.76400000000002
2016-05-02 12:00:00+00:00,2016-05-02,12,2751.0,4216.0,32734.0,32679.0,40.02,36.57,2533.0,4222.0,6532.0,1.0,9822.0,6084.0,924.0,21.230000000000015,17.390000000000043,17.5,26.950000000000045,20.82000000000005,1018.0,1027.0,1022.0,1019.0,1021.0,37,51,36,13,18,3.0,0.0,1.0,7.0,1.0,220,0,270,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.77800000000003
2016-05-02 13:00:00+00:00,2016-05-02,13,2228.0,4275.0,31882.0,31850.0,39.33,34.97,2199.0,4283.0,6307.0,0.0,10026.0,6083.0,915.0,22.360000000000014,18.640000000000043,19.57000000000005,27.57000000000005,23.400000000000038,1018.0,1026.0,1021.0,1018.0,1020.0,30,55,40,11,16,5.0,2.0,1.0,6.0,1.0,210,0,190,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.30800000000004
2016-05-02 14:00:00+00:00,2016-05-02,14,1484.0,4131.0,31523.0,31460.0,39.69,36.56,1698.0,4060.0,6487.0,0.0,10015.0,6083.0,921.0,22.420000000000016,19.120000000000005,21.03000000000003,27.840000000000032,23.370000000000005,1017.0,1026.0,1021.0,1018.0,1020.0,37,51,18,9,28,7.0,4.0,3.0,6.0,6.0,220,290,20,70,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.756000000000018
2016-05-02 15:00:00+00:00,2016-05-02,15,790.0,3901.0,31389.0,31501.0,40.0,37.79,925.0,3816.0,6936.0,0.0,10423.0,6082.0,935.0,22.510000000000048,18.33000000000004,21.600000000000023,27.75,23.470000000000027,1017.0,1026.0,1020.0,1017.0,1019.0,40,39,19,8,28,7.0,3.0,2.0,6.0,7.0,220,20,350,70,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.732000000000028
2016-05-02 16:00:00+00:00,2016-05-02,16,250.0,3738.0,32352.0,32626.0,39.69,38.56,247.0,3792.0,7497.0,9.0,11491.0,6084.0,935.0,22.77000000000004,17.620000000000005,22.5,27.74000000000001,23.110000000000014,1017.0,1025.0,1020.0,1016.0,1019.0,35,42,17,9,30,9.0,3.0,2.0,6.0,6.0,230,30,10,70,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.74800000000001
2016-05-02 17:00:00+00:00,2016-05-02,17,57.0,4004.0,34859.0,34860.0,44.5,36.95,82.0,4090.0,8489.0,0.0,12266.0,6083.0,918.0,21.920000000000016,16.700000000000045,23.28000000000003,27.370000000000005,22.730000000000015,1017.0,1025.0,1019.0,1016.0,1019.0,45,45,17,12,32,8.0,3.0,2.0,6.0,5.0,220,50,50,80,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.400000000000023
2016-05-02 18:00:00+00:00,2016-05-02,18,46.0,4422.0,35115.0,34955.0,43.53,40.58,72.0,4498.0,8192.0,0.0,12137.0,6086.0,933.0,20.730000000000015,14.77000000000004,22.920000000000016,27.370000000000005,21.04000000000002,1017.0,1025.0,1019.0,1016.0,1019.0,52,44,16,12,45,8.0,3.0,2.0,6.0,3.0,220,50,30,80,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.36600000000002
2016-05-02 19:00:00+00:00,2016-05-02,19,21.0,4731.0,34446.0,34286.0,40.77,41.89,66.0,4796.0,8380.0,0.0,10849.0,6091.0,934.0,17.420000000000016,13.660000000000023,21.980000000000015,26.370000000000005,17.150000000000034,1018.0,1026.0,1020.0,1016.0,1019.0,63,54,18,13,48,8.0,4.0,0.0,3.0,1.0,240,40,0,90,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.31600000000002
2016-05-02 20:00:00+00:00,2016-05-02,20,1.0,4933.0,32229.0,32080.0,38.0,37.56,66.0,5105.0,7365.0,290.0,9753.0,6093.0,929.0,15.58000000000004,10.410000000000023,18.860000000000014,24.83000000000004,15.240000000000007,1019.0,1027.0,1020.0,1016.0,1020.0,72,71,31,20,63,1.0,1.0,0.0,2.0,1.0,280,0,0,90,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.984000000000027
2016-05-02 21:00:00+00:00,2016-05-02,21,26.0,5366.0,29601.0,29474.0,37.5,31.02,66.0,5451.0,4746.0,275.0,9266.0,6093.0,931.0,14.470000000000027,9.210000000000036,15.300000000000011,21.220000000000027,13.83000000000004,1020.0,1028.0,1021.0,1017.0,1021.0,77,76,33,32,63,2.0,0.0,1.0,3.0,1.0,260,27,340,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.80600000000003
2016-05-02 22:00:00+00:00,2016-05-02,22,92.0,12724.0,27713.0,27791.0,10.6,32.94,111.0,12585.0,5720.0,1253.0,4038.0,7109.0,723.0,14.27000000000004,8.28000000000003,13.960000000000036,19.680000000000007,12.52000000000004,1021.0,1028.0,1022.0,1018.0,1021.0,72,76,44,41,67,0.0,0.0,3.0,1.0,1.0,0,27,340,0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.74200000000003
